date,temp_mean,temp_max,temp_min,humid_mean,rain_sum,wind_mean,vpd_mean,vpd_max,lux_sum,night_temp_min,gdd,hot_hours,vpd_stress_hours,cool_night
2026-05-13,28.84704216269841,34.67333333333334,25.513333333333332,73.25266021825396,1.4000000000000001,1.5469444444444445,1.1203692575892858,2.028635,601.4054761904762,25.513333333333332,20.093333333333334,0,1,0
2026-05-14,29.19138888888889,34.215,25.035,72.84899305555555,1.4,1.833784722222222,1.1551237413194444,2.002870333333333,748.7216666666667,25.035,19.625,0,1,0
2026-05-15,29.689136904761906,33.825714285714284,26.361666666666665,72.72599206349206,4.4,3.177123015873016,1.1786056359126984,1.9304342857142855,758.3219047619048,26.361666666666665,20.093690476190474,0,0,0
2026-05-16,29.59703373015873,34.251666666666665,26.33833333333333,73.05192460317461,0.6000000000000001,2.889920634920635,1.1489225198412698,1.9356236666666664,606.0500000000001,26.33833333333333,20.294999999999998,0,0,0
2026-05-17,29.895124999999997,33.95166666666667,26.26,72.18109722222222,0.0,3.778708333333333,1.2019134861111112,1.9025761666666667,611.904,26.26,20.105833333333337,0,0,0
2026-05-18,28.452817460317462,32.223333333333336,26.245,76.13675595238095,1.6,1.665704365079365,0.9377131750496032,1.5533866666666667,522.21375,26.245,19.234166666666667,0,0,0
2026-05-19,27.64471611952862,31.093333333333334,25.23,76.53375444925446,25.799999999999997,1.2107904791967292,0.8783411986081049,1.337848,412.0940793650794,25.23,18.16166666666667,0,0,0
2026-05-20,28.941111111111113,32.705000000000005,26.311666666666667,73.97743055555556,0.4,2.7394444444444446,1.0662115555555556,1.6641450000000002,677.9966666666667,26.311666666666667,19.508333333333336,0,0,0
2026-05-21,27.792393353174603,31.83833333333333,25.921666666666667,76.6852757936508,1.2000000000000002,1.0275674603174603,0.8803315044642858,1.364483,517.3345833333334,25.921666666666667,18.88,0,0,0
2026-05-22,28.964851190476192,32.80166666666667,26.40833333333333,74.66035714285714,0.6000000000000001,2.255496031746032,1.0331573621031747,1.5607198333333334,612.177619047619,26.40833333333333,19.605,0,0,0
2026-05-23,29.299305555555552,33.85666666666666,25.69833333333333,73.17373015873015,0.8,2.691656746031746,1.1395530297619048,1.8953591666666665,792.59,25.69833333333333,19.777499999999996,0,0,0
2026-05-24,28.735867424242425,33.995,25.888333333333332,74.47042171717172,19.200000000000003,1.5855071548821549,1.0416990052188553,1.975169333333333,540.5609898989899,25.888333333333332,19.941666666666663,0,0,0
2026-05-25,29.446631944444444,34.30166666666667,25.23,72.40305555555555,0.4,3.0231597222222226,1.1883797135416667,1.9687553333333327,781.7133333333334,25.23,19.765833333333333,0,0,0
2026-05-26,29.292900297619045,33.20166666666666,25.86,73.41723611111111,1.8,2.4199479166666666,1.1233726124007937,1.7218796666666665,789.2520833333333,25.86,19.53083333333333,0,0,0
2026-05-27,28.99705555555555,33.68833333333333,25.39333333333333,73.10709722222222,0.0,2.422013888888889,1.1302310208333333,1.9036618333333333,712.897,25.39333333333333,19.54083333333333,0,0,0
2026-05-28,28.31309325396825,32.995,24.938333333333333,75.40547222222223,0.8,0.9031944444444444,0.9734563662698412,1.700823,404.76214285714286,24.938333333333333,18.966666666666665,0,0,0
2026-05-29,29.979430555555556,35.63,26.203333333333333,72.25413888888889,0.0,2.0247916666666668,1.2330588958333333,2.1653860000000003,727.553,26.203333333333333,20.916666666666668,2,2,0
2026-05-30,27.533112599206348,34.818333333333335,24.224285714285717,74.85507936507936,0.6000000000000001,1.3912599206349208,0.9706108417658731,2.1228495,492.1902976190476,24.445000000000004,19.521309523809528,0,2,0
2026-05-31,27.843988095238092,33.43333333333333,24.42333333333333,74.53500992063492,0.6000000000000001,0.7474503968253968,0.9893741845238094,1.6731373333333333,526.535,24.42333333333333,18.928333333333327,0,0,0
2026-06-01,28.188432539682537,34.63833333333333,25.070000000000004,74.15896825396825,0.2,1.899503968253968,1.039470449404762,2.0182561666666667,695.5642857142857,25.070000000000004,19.854166666666664,0,1,0
2026-06-02,28.788789682539683,34.346666666666664,25.17333333333333,73.61089285714286,0.2,2.0259920634920636,1.084763913690476,1.854724,679.277619047619,25.17333333333333,19.759999999999998,0,0,0
2026-06-03,28.55701388888889,33.085,25.013333333333332,74.26305555555557,0.2,2.7469444444444444,1.03294925,1.6384328333333331,657.5666666666667,25.013333333333332,19.049166666666665,0,0,0
2026-06-04,27.88678571428571,32.29833333333333,25.412857142857145,75.36874454365079,5.6000000000000005,3.11247123015873,0.9446759665178571,1.5908531666666663,555.7140476190476,25.412857142857145,18.85559523809524,0,0,0
2026-06-05,29.332157738095237,32.086666666666666,26.33833333333333,72.72863095238095,1.2000000000000002,5.131490575396826,1.122656548611111,1.5128636666666668,537.416488095238,26.33833333333333,19.2125,0,0,0
2026-06-06,28.785090112433863,31.933333333333334,26.58142857142857,75.3081927910053,4.0,3.53874503968254,0.9883357649636243,1.4903450000000005,542.6633333333334,26.58142857142857,19.257380952380952,0,0,0
2026-06-07,28.308887235449735,30.743333333333336,26.668333333333337,76.68879794973545,9.4,2.4261127645502643,0.8999653244874338,1.3303901666666669,265.83936507936505,26.668333333333337,18.705833333333338,0,0,0
2026-06-08,28.791288194444444,31.61,26.346666666666664,75.9174191468254,3.0,3.7150039682539684,0.9639943187500001,1.3479558333333337,521.1553809523809,26.346666666666664,18.97833333333333,0,0,0
2026-06-09,28.56391121031746,31.48,26.471666666666664,76.51217509920635,0.8,2.843058035714286,0.9250519995039683,1.3110493333333333,407.40904761904767,26.471666666666664,18.975833333333334,0,0,0
2026-06-10,28.131708333333332,32.78666666666667,24.991666666666664,76.15106944444445,0.0,2.783583333333333,0.9348090694444444,1.6624383333333332,545.929,24.991666666666664,18.889166666666668,0,0,0
2026-06-11,28.437622354497353,33.43666666666667,24.576666666666668,73.8798082010582,1.8,2.4726620370370367,1.061433830357143,1.7652155,681.16,24.576666666666668,19.006666666666668,0,0,0
2026-06-12,28.457444444444445,35.75333333333334,24.24833333333333,73.33948611111111,0.0,1.9114583333333333,1.1131103611111113,2.3390245000000003,731.925,24.24833333333333,20.000833333333333,2,3,0
2026-06-13,29.158343253968255,34.55833333333334,25.82333333333333,73.17649801587301,0.2,2.015625,1.143085857142857,2.07276,751.522380952381,25.82333333333333,20.190833333333334,0,1,0
2026-06-14,29.336180555555554,35.43833333333333,25.336666666666662,73.21520833333334,0.0,1.9910416666666666,1.1607991527777777,2.2105011666666665,716.06,25.336666666666662,20.387499999999996,1,3,0
2026-06-15,25.755865079365076,30.14,24.23333333333333,77.93255555555555,2.4,1.2063492063492063,0.7371108587301587,1.19748,170.0838888888889,24.23333333333333,17.186666666666667,0,0,0
